 

stn;time;tre200s0;qtre200s0
LUZ;202301070120;6.3;4
LUZ;202301070130;6.3;4
LUZ;202301070140;6.2;4
LUZ;202301070150;6.3;4
LUZ;202301070200;6.1;4
LUZ;202301070210;6.2;4
LUZ;202301070220;6.1;4
LUZ;202301070230;6.3;4
LUZ;202301070240;6.3;4
LUZ;202301070250;6.1;4
LUZ;202301070300;6.2;4
LUZ;202301070310;6.1;4
LUZ;202301070320;6.0;4
LUZ;202301070330;5.9;4
LUZ;202301070340;5.9;4
LUZ;202301070350;5.8;4
LUZ;202301070400;6.1;4
LUZ;202301070410;6.0;4
LUZ;202301070420;5.9;4
LUZ;202301070430;5.9;4
LUZ;202301070440;6.1;4
LUZ;202301070450;5.8;4
LUZ;202301070500;5.9;4
LUZ;202301070510;5.6;4
LUZ;202301070520;5.8;4
LUZ;202301070530;5.6;4
LUZ;202301070540;5.8;4
LUZ;202301070550;5.9;4
LUZ;202301070600;5.8;4
LUZ;202301070610;5.8;4
LUZ;202301070620;5.8;4
LUZ;202301070630;5.6;4
LUZ;202301070640;5.8;4
LUZ;202301070650;5.7;4
LUZ;202301070700;5.4;4
LUZ;202301070710;5.6;4
LUZ;202301070720;5.6;4
LUZ;202301070730;5.7;4
LUZ;202301070740;5.7;4
LUZ;202301070750;5.7;4
LUZ;202301070800;5.9;4
LUZ;202301070810;5.9;4
LUZ;202301070820;6.1;4
LUZ;202301070830;6.2;4
LUZ;202301070840;6.3;4
LUZ;202301070850;6.3;4
LUZ;202301070900;6.2;4
LUZ;202301070910;6.3;4
LUZ;202301070920;6.3;4
LUZ;202301070930;6.3;4
LUZ;202301070940;6.2;4
LUZ;202301070950;6.1;4
LUZ;202301071000;6.1;4
LUZ;202301071010;6.7;4
LUZ;202301071020;6.9;4
LUZ;202301071030;7.2;4
LUZ;202301071040;6.9;4
LUZ;202301071050;7.1;4
LUZ;202301071100;7.0;4
LUZ;202301071110;7.0;4
LUZ;202301071120;7.3;4
LUZ;202301071130;7.1;4
LUZ;202301071140;7.0;4
LUZ;202301071150;7.3;4
LUZ;202301071200;7.4;4
LUZ;202301071210;7.5;4
LUZ;202301071220;7.3;4
LUZ;202301071230;7.2;4
LUZ;202301071240;7.6;4
LUZ;202301071250;7.6;4
LUZ;202301071300;7.9;4
LUZ;202301071310;7.8;4
LUZ;202301071320;8.1;4
LUZ;202301071330;7.9;4
LUZ;202301071340;8.0;4
LUZ;202301071350;7.7;4
LUZ;202301071400;7.7;4
LUZ;202301071410;6.9;4
LUZ;202301071420;7.1;4
LUZ;202301071430;7.2;4
LUZ;202301071440;6.9;4
LUZ;202301071450;6.9;4
LUZ;202301071500;6.4;4
LUZ;202301071510;6.4;4
LUZ;202301071520;5.7;4
LUZ;202301071530;5.6;4
LUZ;202301071540;5.5;4
LUZ;202301071550;5.8;4
LUZ;202301071600;4.7;4
LUZ;202301071610;4.5;4
LUZ;202301071620;4.6;4
LUZ;202301071630;4.7;4
LUZ;202301071640;4.3;4
LUZ;202301071650;4.3;4
LUZ;202301071700;4.0;4
LUZ;202301071710;3.7;4
LUZ;202301071720;3.4;4
LUZ;202301071730;3.5;4
LUZ;202301071740;3.7;4
LUZ;202301071750;5.0;4
LUZ;202301071800;4.1;4
LUZ;202301071810;3.2;4
LUZ;202301071820;3.7;4
LUZ;202301071830;3.6;4
LUZ;202301071840;3.9;4
LUZ;202301071850;2.5;4
LUZ;202301071900;3.2;4
LUZ;202301071910;2.4;4
LUZ;202301071920;2.7;4
LUZ;202301071930;3.1;4
LUZ;202301071940;3.3;4
LUZ;202301071950;3.5;4
LUZ;202301072000;3.5;4
LUZ;202301072010;3.4;4
LUZ;202301072020;3.1;4
LUZ;202301072030;2.4;4
LUZ;202301072040;3.0;4
LUZ;202301072050;2.6;4
LUZ;202301072100;2.5;4
LUZ;202301072110;2.3;4
LUZ;202301072120;2.7;4
LUZ;202301072130;2.2;4
LUZ;202301072140;1.9;4
LUZ;202301072150;1.9;4
LUZ;202301072200;1.8;4
LUZ;202301072210;2.2;4
LUZ;202301072220;2.1;4
LUZ;202301072230;2.0;4
LUZ;202301072240;2.3;4
LUZ;202301072250;2.0;4
LUZ;202301072300;1.6;4
LUZ;202301072310;1.8;4
LUZ;202301072320;1.5;4
LUZ;202301072330;0.9;4
LUZ;202301072340;1.2;4
LUZ;202301072350;1.5;4
LUZ;202301080000;1.6;4
LUZ;202301080010;1.4;4
LUZ;202301080020;1.4;4
LUZ;202301080030;0.6;4
LUZ;202301080040;0.4;4
LUZ;202301080050;0.9;4
LUZ;202301080100;0.9;4
LUZ;202301080110;0.9;4
LUZ;202301080120;1.3;4
LUZ;202301080130;0.7;4
LUZ;202301080140;1.0;4
LUZ;202301080150;0.9;4
LUZ;202301080200;0.4;4
LUZ;202301080210;1.6;4
LUZ;202301080220;1.4;4
LUZ;202301080230;0.8;4
LUZ;202301080240;2.5;4
LUZ;202301080250;1.3;4
LUZ;202301080300;2.6;4
LUZ;202301080310;2.2;4
LUZ;202301080320;2.8;4
LUZ;202301080330;2.6;4
LUZ;202301080340;3.0;4
LUZ;202301080350;3.0;4
LUZ;202301080400;2.9;4
LUZ;202301080410;4.4;4
LUZ;202301080420;4.2;4
LUZ;202301080430;4.2;4
LUZ;202301080440;4.3;4
LUZ;202301080450;3.9;4
LUZ;202301080500;3.7;4
LUZ;202301080510;4.1;4
LUZ;202301080520;3.4;4
LUZ;202301080530;3.6;4
LUZ;202301080540;3.8;4
LUZ;202301080550;3.7;4
LUZ;202301080600;3.9;4
LUZ;202301080610;4.2;4
LUZ;202301080620;4.1;4
LUZ;202301080630;4.0;4
LUZ;202301080640;3.8;4
LUZ;202301080650;3.9;4
LUZ;202301080700;4.0;4
LUZ;202301080710;3.9;4
LUZ;202301080720;4.0;4
LUZ;202301080730;4.1;4
LUZ;202301080740;4.3;4
LUZ;202301080750;4.1;4
LUZ;202301080800;4.4;4
LUZ;202301080810;4.5;4
LUZ;202301080820;4.3;4
LUZ;202301080830;4.6;4
LUZ;202301080840;4.6;4
LUZ;202301080850;4.6;4
LUZ;202301080900;4.8;4
LUZ;202301080910;4.9;4
LUZ;202301080920;5.0;4
LUZ;202301080930;5.1;4
LUZ;202301080940;5.3;4
LUZ;202301080950;5.5;4
LUZ;202301081000;5.7;4
LUZ;202301081010;5.6;4
LUZ;202301081020;5.7;4
LUZ;202301081030;5.6;4
LUZ;202301081040;5.8;4
LUZ;202301081050;5.7;4
LUZ;202301081100;5.8;4
LUZ;202301081110;5.8;4
LUZ;202301081120;6.0;4
LUZ;202301081130;6.1;4
LUZ;202301081140;6.2;4
LUZ;202301081150;6.3;4
LUZ;202301081200;6.5;4
LUZ;202301081210;6.7;4
LUZ;202301081220;6.9;4
LUZ;202301081230;7.2;4
LUZ;202301081240;7.2;4
LUZ;202301081250;7.3;4
LUZ;202301081300;7.3;4
LUZ;202301081310;7.4;4
LUZ;202301081320;7.2;4
LUZ;202301081330;7.2;4
LUZ;202301081340;6.5;4
LUZ;202301081350;6.4;4
LUZ;202301081400;6.4;4
LUZ;202301081410;6.4;4
LUZ;202301081420;6.4;4
LUZ;202301081430;6.4;4
LUZ;202301081440;6.4;4
LUZ;202301081450;6.6;4
LUZ;202301081500;6.4;4
LUZ;202301081510;6.3;4
LUZ;202301081520;6.1;4
LUZ;202301081530;6.0;4
LUZ;202301081540;6.0;4
LUZ;202301081550;6.1;4
LUZ;202301081600;5.9;4
LUZ;202301081610;6.2;4
LUZ;202301081620;6.1;4
LUZ;202301081630;6.0;4
LUZ;202301081640;6.2;4
LUZ;202301081650;6.1;4
LUZ;202301081700;6.1;4
LUZ;202301081710;6.1;4
LUZ;202301081720;6.0;4
LUZ;202301081730;6.0;4
LUZ;202301081740;5.8;4
LUZ;202301081750;5.9;4
LUZ;202301081800;5.8;4
LUZ;202301081810;5.5;4
LUZ;202301081820;5.9;4
LUZ;202301081830;5.6;4
LUZ;202301081840;5.8;4
LUZ;202301081850;5.7;4
LUZ;202301081900;5.7;4
LUZ;202301081910;6.1;4
LUZ;202301081920;6.2;4
LUZ;202301081930;6.3;4
LUZ;202301081940;6.1;4
LUZ;202301081950;6.2;4
LUZ;202301082000;6.0;4
LUZ;202301082010;5.9;4
LUZ;202301082020;6.0;4
LUZ;202301082030;5.9;4
LUZ;202301082040;6.1;4
LUZ;202301082050;6.2;4
LUZ;202301082100;5.9;4
LUZ;202301082110;6.0;4
LUZ;202301082120;5.9;4
LUZ;202301082130;5.9;4
LUZ;202301082140;5.9;4
LUZ;202301082150;6.0;4
LUZ;202301082200;5.8;4
LUZ;202301082210;6.0;4
LUZ;202301082220;6.0;4
LUZ;202301082230;6.7;4
LUZ;202301082240;7.3;4
LUZ;202301082250;7.3;4
LUZ;202301082300;7.7;4
LUZ;202301082310;7.3;4
LUZ;202301082320;6.4;4
LUZ;202301082330;6.6;4
LUZ;202301082340;6.5;4
LUZ;202301082350;6.3;4
LUZ;202301090000;5.9;4
LUZ;202301090010;6.0;4
LUZ;202301090020;6.3;4
LUZ;202301090030;6.0;4
LUZ;202301090040;6.1;4
LUZ;202301090050;6.0;4
LUZ;202301090100;5.9;4
LUZ;202301090110;6.0;4
LUZ;202301090120;5.9;4
LUZ;202301090130;5.9;4
LUZ;202301090140;5.6;4
LUZ;202301090150;5.7;4
LUZ;202301090200;6.1;4
LUZ;202301090210;6.3;4
LUZ;202301090220;6.1;4
LUZ;202301090230;5.7;4
LUZ;202301090240;5.5;4
LUZ;202301090250;5.2;4
LUZ;202301090300;5.2;4
LUZ;202301090310;5.3;4
LUZ;202301090320;5.7;4
LUZ;202301090330;5.7;4
LUZ;202301090340;5.4;4
LUZ;202301090350;6.5;4
LUZ;202301090400;6.0;4
LUZ;202301090410;6.0;4
LUZ;202301090420;5.8;4
LUZ;202301090430;5.0;4
LUZ;202301090440;4.9;4
LUZ;202301090450;5.4;4
LUZ;202301090500;5.7;4
LUZ;202301090510;6.0;4
LUZ;202301090520;5.4;4
LUZ;202301090530;5.4;4
LUZ;202301090540;5.1;4
LUZ;202301090550;5.2;4
LUZ;202301090600;5.2;4
LUZ;202301090610;5.6;4
LUZ;202301090620;5.5;4
LUZ;202301090630;5.0;4
LUZ;202301090640;4.8;4
LUZ;202301090650;5.5;4
LUZ;202301090700;5.6;4
LUZ;202301090710;5.5;4
LUZ;202301090720;5.0;4
LUZ;202301090730;4.9;4
LUZ;202301090740;4.5;4
LUZ;202301090750;4.5;4
LUZ;202301090800;4.3;4
LUZ;202301090810;3.6;4
LUZ;202301090820;4.0;4
LUZ;202301090830;4.6;4
LUZ;202301090840;5.1;4
LUZ;202301090850;5.2;4
LUZ;202301090900;5.9;4
LUZ;202301090910;6.3;4
LUZ;202301090920;6.9;4
LUZ;202301090930;6.7;4
LUZ;202301090940;6.9;4
LUZ;202301090950;6.9;4
LUZ;202301091000;6.9;4
LUZ;202301091010;6.9;4
LUZ;202301091020;7.0;4
LUZ;202301091030;7.6;4
LUZ;202301091040;7.7;4
LUZ;202301091050;8.2;4
LUZ;202301091100;8.4;4
LUZ;202301091110;7.8;4
LUZ;202301091120;7.8;4
LUZ;202301091130;7.4;4
LUZ;202301091140;7.5;4
LUZ;202301091150;8.2;4
LUZ;202301091200;8.1;4
LUZ;202301091210;7.9;4
LUZ;202301091220;6.9;4
LUZ;202301091230;6.9;4
LUZ;202301091240;6.8;4
LUZ;202301091250;7.3;4
LUZ;202301091300;7.4;4
LUZ;202301091310;6.9;4
LUZ;202301091320;6.8;4
LUZ;202301091330;7.3;4
LUZ;202301091340;7.6;4
LUZ;202301091350;7.7;4
LUZ;202301091400;7.7;4
LUZ;202301091410;7.7;4
LUZ;202301091420;7.5;4
LUZ;202301091430;7.5;4
LUZ;202301091440;7.2;4
LUZ;202301091450;5.5;4
LUZ;202301091500;5.0;4
LUZ;202301091510;5.1;4
LUZ;202301091520;5.3;4
LUZ;202301091530;5.5;4
LUZ;202301091540;5.7;4
LUZ;202301091550;5.5;4
LUZ;202301091600;5.6;4
LUZ;202301091610;5.3;4
LUZ;202301091620;4.9;4
LUZ;202301091630;5.8;4
LUZ;202301091640;5.2;4
LUZ;202301091650;5.7;4
LUZ;202301091700;5.8;4
LUZ;202301091710;5.8;4
LUZ;202301091720;6.1;4
LUZ;202301091730;6.4;4
LUZ;202301091740;6.4;4
LUZ;202301091750;6.3;4
LUZ;202301091800;6.0;4
LUZ;202301091810;5.7;4
LUZ;202301091820;5.6;4
LUZ;202301091830;5.2;4
LUZ;202301091840;4.8;4
LUZ;202301091850;4.4;4
LUZ;202301091900;5.0;4
LUZ;202301091910;4.8;4
LUZ;202301091920;5.4;4
LUZ;202301091930;5.4;4
LUZ;202301091940;5.4;4
LUZ;202301091950;5.4;4
LUZ;202301092000;5.6;4
LUZ;202301092010;5.3;4
LUZ;202301092020;5.2;4
LUZ;202301092030;5.2;4
LUZ;202301092040;5.2;4
LUZ;202301092050;5.3;4
LUZ;202301092100;5.2;4
LUZ;202301092110;5.4;4
LUZ;202301092120;5.5;4
LUZ;202301092130;4.7;4
LUZ;202301092140;5.0;4
LUZ;202301092150;5.0;4
LUZ;202301092200;5.4;4
LUZ;202301092210;5.3;4
LUZ;202301092220;5.3;4
LUZ;202301092230;4.9;4
LUZ;202301092240;4.9;4
LUZ;202301092250;5.1;4
LUZ;202301092300;5.5;4
LUZ;202301092310;5.3;4
LUZ;202301092320;5.4;4
LUZ;202301092330;5.4;4
LUZ;202301092340;5.4;4
LUZ;202301092350;5.4;4
LUZ;202301100000;5.3;4
LUZ;202301100010;5.3;4
LUZ;202301100020;5.3;4
LUZ;202301100030;5.3;4
LUZ;202301100040;5.3;4
LUZ;202301100050;4.7;4
LUZ;202301100100;3.9;4
LUZ;202301100110;3.8;4
LUZ;202301100120;3.6;4
LUZ;202301100130;3.8;4
LUZ;202301100140;4.0;4
LUZ;202301100150;4.2;4
LUZ;202301100200;4.1;4
LUZ;202301100210;4.3;4
LUZ;202301100220;4.7;4
LUZ;202301100230;4.3;4
LUZ;202301100240;3.8;4
LUZ;202301100250;3.8;4
LUZ;202301100300;4.1;4
LUZ;202301100310;4.3;4
LUZ;202301100320;4.4;4
LUZ;202301100330;4.4;4
LUZ;202301100340;4.6;4
LUZ;202301100350;4.6;4
LUZ;202301100400;4.4;4
LUZ;202301100410;4.0;4
LUZ;202301100420;4.3;4
LUZ;202301100430;4.4;4
LUZ;202301100440;4.3;4
LUZ;202301100450;4.1;4
LUZ;202301100500;4.3;4
LUZ;202301100510;4.8;4
LUZ;202301100520;4.3;4
LUZ;202301100530;4.3;4
LUZ;202301100540;4.5;4
LUZ;202301100550;4.5;4
LUZ;202301100600;4.6;4
LUZ;202301100610;4.5;4
LUZ;202301100620;4.6;4
LUZ;202301100630;4.3;4
LUZ;202301100640;4.4;4
LUZ;202301100650;4.2;4
LUZ;202301100700;4.3;4
LUZ;202301100710;4.3;4
LUZ;202301100720;3.4;4
LUZ;202301100730;4.3;4
LUZ;202301100740;4.0;4
LUZ;202301100750;4.4;4
LUZ;202301100800;4.3;4
LUZ;202301100810;5.0;4
LUZ;202301100820;4.7;4
LUZ;202301100830;4.9;4
LUZ;202301100840;5.1;4
LUZ;202301100850;4.9;4
LUZ;202301100900;5.0;4
LUZ;202301100910;5.1;4
LUZ;202301100920;5.2;4
LUZ;202301100930;5.3;4
LUZ;202301100940;5.2;4
LUZ;202301100950;4.8;4
LUZ;202301101000;5.4;4
LUZ;202301101010;5.8;4
LUZ;202301101020;5.1;4
LUZ;202301101030;5.7;4
LUZ;202301101040;6.1;4
LUZ;202301101050;6.4;4
LUZ;202301101100;6.6;4
LUZ;202301101110;6.3;4
LUZ;202301101120;6.5;4
LUZ;202301101130;6.9;4
LUZ;202301101140;7.1;4
LUZ;202301101150;7.2;4
LUZ;202301101200;6.6;4
LUZ;202301101210;5.9;4
LUZ;202301101220;6.7;4
LUZ;202301101230;6.8;4
LUZ;202301101240;7.0;4
LUZ;202301101250;6.9;4
LUZ;202301101300;6.9;4
LUZ;202301101310;6.9;4
LUZ;202301101320;6.6;4
LUZ;202301101330;6.9;4
LUZ;202301101340;7.2;4
LUZ;202301101350;7.2;4
LUZ;202301101400;6.9;4
LUZ;202301101410;6.4;4
LUZ;202301101420;6.3;4
LUZ;202301101430;5.9;4
LUZ;202301101440;5.3;4
LUZ;202301101450;5.4;4
LUZ;202301101500;5.4;4
LUZ;202301101510;5.0;4
LUZ;202301101520;4.8;4
LUZ;202301101530;4.6;4
LUZ;202301101540;4.8;4
LUZ;202301101550;4.9;4
LUZ;202301101600;4.5;4
LUZ;202301101610;3.9;4
LUZ;202301101620;4.6;4
LUZ;202301101630;4.1;4
LUZ;202301101640;4.6;4
LUZ;202301101650;4.4;4
LUZ;202301101700;3.5;4
LUZ;202301101710;4.1;4
LUZ;202301101720;3.9;4
LUZ;202301101730;4.3;4
LUZ;202301101740;3.8;4
LUZ;202301101750;3.6;4
LUZ;202301101800;3.8;4
LUZ;202301101810;4.1;4
LUZ;202301101820;4.0;4
LUZ;202301101830;4.1;4
LUZ;202301101840;4.1;4
LUZ;202301101850;4.2;4
LUZ;202301101900;4.1;4
LUZ;202301101910;4.6;4
LUZ;202301101920;4.3;4
LUZ;202301101930;4.6;4
LUZ;202301101940;4.2;4
LUZ;202301101950;4.4;4
LUZ;202301102000;4.6;4
LUZ;202301102010;4.1;4
LUZ;202301102020;4.2;4
LUZ;202301102030;4.5;4
LUZ;202301102040;4.7;4
LUZ;202301102050;4.8;4
LUZ;202301102100;4.2;4
LUZ;202301102110;4.2;4
LUZ;202301102120;4.0;4
LUZ;202301102130;4.2;4
LUZ;202301102140;4.4;4
LUZ;202301102150;4.7;4
LUZ;202301102200;4.2;4
LUZ;202301102210;4.7;4
LUZ;202301102220;4.5;4
LUZ;202301102230;4.0;4
LUZ;202301102240;4.2;4
LUZ;202301102250;4.3;4
LUZ;202301102300;4.2;4
LUZ;202301102310;4.1;4
LUZ;202301102320;3.7;4
LUZ;202301102330;3.8;4
LUZ;202301102340;3.8;4
LUZ;202301102350;3.3;4
LUZ;202301110000;2.5;4
LUZ;202301110010;3.1;4
LUZ;202301110020;2.8;4
LUZ;202301110030;2.7;4
LUZ;202301110040;2.3;4
LUZ;202301110050;2.5;4
LUZ;202301110100;2.0;4
LUZ;202301110110;2.2;4
LUZ;202301110120;1.6;4
LUZ;202301110130;1.4;4
LUZ;202301110140;1.9;4
LUZ;202301110150;2.2;4
LUZ;202301110200;2.5;4
LUZ;202301110210;2.0;4
LUZ;202301110220;1.9;4
LUZ;202301110230;1.6;4
LUZ;202301110240;1.5;4
LUZ;202301110250;1.1;4
LUZ;202301110300;0.6;4
LUZ;202301110310;0.8;4
LUZ;202301110320;1.0;4
LUZ;202301110330;0.4;4
LUZ;202301110340;1.2;4
LUZ;202301110350;0.8;4
LUZ;202301110400;0.7;4
LUZ;202301110410;0.9;4
LUZ;202301110420;1.4;4
LUZ;202301110430;2.1;4
LUZ;202301110440;1.8;4
LUZ;202301110450;2.1;4
LUZ;202301110500;1.7;4
LUZ;202301110510;1.9;4
LUZ;202301110520;1.5;4
LUZ;202301110530;1.3;4
LUZ;202301110540;1.2;4
LUZ;202301110550;2.6;4
LUZ;202301110600;1.9;4
LUZ;202301110610;2.5;4
LUZ;202301110620;2.7;4
LUZ;202301110630;2.9;4
LUZ;202301110640;2.6;4
LUZ;202301110650;2.4;4
LUZ;202301110700;3.0;4
LUZ;202301110710;2.4;4
LUZ;202301110720;2.5;4
LUZ;202301110730;3.2;4
LUZ;202301110740;3.5;4
LUZ;202301110750;3.5;4
LUZ;202301110800;4.3;4
LUZ;202301110810;3.5;4
LUZ;202301110820;4.6;4
LUZ;202301110830;4.6;4
LUZ;202301110840;4.5;4
LUZ;202301110850;5.0;4
LUZ;202301110900;5.2;4
LUZ;202301110910;5.6;4
LUZ;202301110920;5.7;4
LUZ;202301110930;5.8;4
LUZ;202301110940;5.7;4
LUZ;202301110950;5.8;4
LUZ;202301111000;6.0;4
LUZ;202301111010;5.9;4
LUZ;202301111020;6.0;4
LUZ;202301111030;5.7;4
LUZ;202301111040;5.8;4
LUZ;202301111050;5.7;4
LUZ;202301111100;5.4;4
LUZ;202301111110;5.8;4
LUZ;202301111120;6.1;4
LUZ;202301111130;6.1;4
LUZ;202301111140;6.0;4
LUZ;202301111150;6.3;4
LUZ;202301111200;6.2;4
LUZ;202301111210;6.1;4
LUZ;202301111220;6.2;4
LUZ;202301111230;6.3;4
LUZ;202301111240;6.3;4
LUZ;202301111250;6.3;4
LUZ;202301111300;6.1;4
LUZ;202301111310;5.9;4
LUZ;202301111320;6.0;4
LUZ;202301111330;6.1;4
LUZ;202301111340;5.8;4
LUZ;202301111350;5.8;4
LUZ;202301111400;5.8;4
LUZ;202301111410;5.7;4
LUZ;202301111420;5.7;4
LUZ;202301111430;5.8;4
LUZ;202301111440;5.6;4
LUZ;202301111450;5.6;4
LUZ;202301111500;5.5;4
LUZ;202301111510;5.6;4
LUZ;202301111520;5.7;4
LUZ;202301111530;5.8;4
LUZ;202301111540;5.6;4
LUZ;202301111550;5.4;4
LUZ;202301111600;5.4;4
LUZ;202301111610;5.4;4
LUZ;202301111620;5.4;4
LUZ;202301111630;5.4;4
LUZ;202301111640;5.5;4
LUZ;202301111650;5.3;4
LUZ;202301111700;6.0;4
LUZ;202301111710;5.9;4
LUZ;202301111720;5.7;4
LUZ;202301111730;5.7;4
LUZ;202301111740;6.8;4
LUZ;202301111750;7.2;4
LUZ;202301111800;7.7;4
LUZ;202301111810;8.4;4
LUZ;202301111820;7.9;4
LUZ;202301111830;8.8;4
LUZ;202301111840;6.8;4
LUZ;202301111850;7.6;4
LUZ;202301111900;7.8;4
LUZ;202301111910;7.7;4
LUZ;202301111920;7.4;4
LUZ;202301111930;7.3;4
LUZ;202301111940;7.4;4
LUZ;202301111950;7.2;4
LUZ;202301112000;6.9;4
LUZ;202301112010;6.4;4
LUZ;202301112020;6.6;4
LUZ;202301112030;6.4;4
LUZ;202301112040;5.8;4
LUZ;202301112050;5.9;4
LUZ;202301112100;5.7;4
LUZ;202301112110;6.4;4
LUZ;202301112120;6.3;4
LUZ;202301112130;6.6;4
LUZ;202301112140;6.2;4
LUZ;202301112150;5.8;4
LUZ;202301112200;5.8;4
LUZ;202301112210;6.1;4
LUZ;202301112220;5.6;4
LUZ;202301112230;4.9;4
LUZ;202301112240;6.7;4
LUZ;202301112250;6.9;4
LUZ;202301112300;6.9;4
LUZ;202301112310;6.9;4
LUZ;202301112320;7.3;4
LUZ;202301112330;7.3;4
LUZ;202301112340;6.5;4
LUZ;202301112350;6.7;4
LUZ;202301120000;6.3;4
LUZ;202301120010;6.2;4
LUZ;202301120020;5.5;4
LUZ;202301120030;7.1;4
LUZ;202301120040;6.7;4
LUZ;202301120050;6.0;4
LUZ;202301120100;5.7;4
LUZ;202301120110;6.0;4
LUZ;202301120120;5.6;4
LUZ;202301120130;5.5;4
LUZ;202301120140;5.4;4
LUZ;202301120150;5.0;4
LUZ;202301120200;3.5;4
LUZ;202301120210;3.7;4
LUZ;202301120220;2.9;4
LUZ;202301120230;3.3;4
LUZ;202301120240;2.5;4
LUZ;202301120250;2.3;4
LUZ;202301120300;2.5;4
LUZ;202301120310;1.3;4
LUZ;202301120320;2.4;4
LUZ;202301120330;2.6;4
LUZ;202301120340;1.9;4
LUZ;202301120350;1.9;4
LUZ;202301120400;2.5;4
LUZ;202301120410;2.3;4
LUZ;202301120420;3.0;4
LUZ;202301120430;1.6;4
LUZ;202301120440;2.6;4
LUZ;202301120450;3.0;4
LUZ;202301120500;2.5;4
LUZ;202301120510;2.5;4
LUZ;202301120520;3.4;4
LUZ;202301120530;3.0;4
LUZ;202301120540;3.1;4
LUZ;202301120550;3.8;4
LUZ;202301120600;3.0;4
LUZ;202301120610;3.4;4
LUZ;202301120620;4.0;4
LUZ;202301120630;4.0;4
LUZ;202301120640;3.7;4
LUZ;202301120650;3.7;4
LUZ;202301120700;3.6;4
LUZ;202301120710;3.9;4
LUZ;202301120720;4.6;4
LUZ;202301120730;4.8;4
LUZ;202301120740;3.9;4
LUZ;202301120750;4.5;4
LUZ;202301120800;4.7;4
LUZ;202301120810;5.3;4
LUZ;202301120820;5.0;4
LUZ;202301120830;5.4;4
LUZ;202301120840;4.8;4
LUZ;202301120850;5.6;4
LUZ;202301120900;5.2;4
LUZ;202301120910;5.4;4
LUZ;202301120920;5.7;4
LUZ;202301120930;5.7;4
LUZ;202301120940;5.9;4
LUZ;202301120950;5.8;4
LUZ;202301121000;6.0;4
LUZ;202301121010;6.0;4
LUZ;202301121020;6.1;4
LUZ;202301121030;6.2;4
LUZ;202301121040;6.5;4
LUZ;202301121050;6.7;4
LUZ;202301121100;6.7;4
LUZ;202301121110;6.7;4
LUZ;202301121120;6.8;4
LUZ;202301121130;6.8;4
LUZ;202301121140;7.1;4
LUZ;202301121150;7.0;4
LUZ;202301121200;6.8;4
LUZ;202301121210;6.9;4
LUZ;202301121220;6.8;4
LUZ;202301121230;6.9;4
LUZ;202301121240;6.6;4
LUZ;202301121250;6.8;4
LUZ;202301121300;6.9;4
LUZ;202301121310;7.1;4
LUZ;202301121320;7.2;4
LUZ;202301121330;7.4;4
LUZ;202301121340;7.3;4
LUZ;202301121350;7.6;4
LUZ;202301121400;7.6;4
LUZ;202301121410;7.5;4
LUZ;202301121420;7.5;4
LUZ;202301121430;7.6;4
LUZ;202301121440;7.5;4
LUZ;202301121450;6.8;4
LUZ;202301121500;7.2;4
LUZ;202301121510;7.2;4
LUZ;202301121520;7.1;4
LUZ;202301121530;6.3;4
LUZ;202301121540;6.1;4
LUZ;202301121550;6.4;4
LUZ;202301121600;6.2;4
LUZ;202301121610;5.8;4
LUZ;202301121620;5.8;4
LUZ;202301121630;5.6;4
LUZ;202301121640;5.6;4
LUZ;202301121650;4.7;4
LUZ;202301121700;5.7;4
LUZ;202301121710;5.9;4
LUZ;202301121720;5.0;4
LUZ;202301121730;6.0;4
LUZ;202301121740;4.9;4
LUZ;202301121750;4.7;4
LUZ;202301121800;5.5;4
LUZ;202301121810;5.5;4
LUZ;202301121820;5.6;4
LUZ;202301121830;4.6;4
LUZ;202301121840;4.9;4
LUZ;202301121850;4.7;4
LUZ;202301121900;4.3;4
LUZ;202301121910;3.9;4
LUZ;202301121920;3.9;4
LUZ;202301121930;3.8;4
LUZ;202301121940;3.4;4
LUZ;202301121950;2.7;4
LUZ;202301122000;3.9;4
LUZ;202301122010;3.8;4
LUZ;202301122020;4.2;4
LUZ;202301122030;3.7;4
LUZ;202301122040;3.9;4
LUZ;202301122050;4.4;4
LUZ;202301122100;4.2;4
LUZ;202301122110;4.9;4
LUZ;202301122120;4.4;4
LUZ;202301122130;5.0;4
LUZ;202301122140;4.2;4
LUZ;202301122150;3.8;4
LUZ;202301122200;4.0;4
LUZ;202301122210;3.2;4
LUZ;202301122220;3.7;4
LUZ;202301122230;3.8;4
LUZ;202301122240;3.5;4
LUZ;202301122250;4.9;4
LUZ;202301122300;4.0;4
LUZ;202301122310;5.4;4
LUZ;202301122320;4.3;4
LUZ;202301122330;3.8;4
LUZ;202301122340;3.4;4
LUZ;202301122350;3.1;4
LUZ;202301130000;3.3;4
LUZ;202301130010;3.3;4
LUZ;202301130020;2.5;4
LUZ;202301130030;3.5;4
LUZ;202301130040;4.1;4
LUZ;202301130050;4.3;4
LUZ;202301130100;4.5;4
LUZ;202301130110;4.7;4
LUZ;202301130120;4.3;4
LUZ;202301130130;4.3;4
LUZ;202301130140;4.4;4
LUZ;202301130150;4.5;4
LUZ;202301130200;4.0;4
LUZ;202301130210;5.3;4
LUZ;202301130220;4.6;4
LUZ;202301130230;5.1;4
LUZ;202301130240;4.7;4
