time;stn;htoauts0;qhtoauts0
202301072210;LUZ;-;-
202301072220;LUZ;-;-
202301072230;LUZ;-;-
202301072240;LUZ;-;-
202301072250;LUZ;-;-
202301072300;LUZ;-;-
202301072310;LUZ;-;-
202301072320;LUZ;-;-
202301072330;LUZ;-;-
202301072340;LUZ;-;-
202301072350;LUZ;-;-
202301080000;LUZ;-;-
202301080010;LUZ;-;-
202301080020;LUZ;-;-
202301080030;LUZ;-;-
202301080040;LUZ;-;-
202301080050;LUZ;-;-
202301080100;LUZ;-;-
202301080110;LUZ;-;-
202301080120;LUZ;-;-
202301080130;LUZ;-;-
202301080140;LUZ;-;-
202301080150;LUZ;-;-
202301080200;LUZ;-;-
202301080210;LUZ;-;-
202301080220;LUZ;-;-
202301080230;LUZ;-;-
202301080240;LUZ;-;-
202301080250;LUZ;-;-
202301080300;LUZ;-;-
202301080310;LUZ;-;-
202301080320;LUZ;-;-
202301080330;LUZ;-;-
202301080340;LUZ;-;-
202301080350;LUZ;-;-
202301080400;LUZ;-;-
202301080410;LUZ;-;-
202301080420;LUZ;-;-
202301080430;LUZ;-;-
202301080440;LUZ;-;-
202301080450;LUZ;-;-
202301080500;LUZ;-;-
202301080510;LUZ;-;-
202301080520;LUZ;-;-
202301080530;LUZ;-;-
202301080540;LUZ;-;-
202301080550;LUZ;-;-
202301080600;LUZ;-;-
202301080610;LUZ;-;-
202301080620;LUZ;-;-
202301080630;LUZ;-;-
202301080640;LUZ;-;-
202301080650;LUZ;-;-
202301080700;LUZ;-;-
202301080710;LUZ;-;-
202301080720;LUZ;-;-
202301080730;LUZ;-;-
202301080740;LUZ;-;-
202301080750;LUZ;-;-
202301080800;LUZ;-;-
202301080810;LUZ;-;-
202301080820;LUZ;-;-
202301080830;LUZ;-;-
202301080840;LUZ;-;-
202301080850;LUZ;-;-
202301080900;LUZ;-;-
202301080910;LUZ;-;-
202301080920;LUZ;-;-
202301080930;LUZ;-;-
202301080940;LUZ;-;-
202301080950;LUZ;-;-
202301081000;LUZ;-;-
202301081010;LUZ;-;-
202301081020;LUZ;-;-
202301081030;LUZ;-;-
202301081040;LUZ;-;-
202301081050;LUZ;-;-
202301081100;LUZ;-;-
202301081110;LUZ;-;-
202301081120;LUZ;-;-
202301081130;LUZ;-;-
202301081140;LUZ;-;-
202301081150;LUZ;-;-
202301081200;LUZ;-;-
202301081210;LUZ;-;-
202301081220;LUZ;-;-
202301081230;LUZ;-;-
202301081240;LUZ;-;-
202301081250;LUZ;-;-
202301081300;LUZ;-;-
202301081310;LUZ;-;-
202301081320;LUZ;-;-
202301081330;LUZ;-;-
202301081340;LUZ;-;-
202301081350;LUZ;-;-
202301081400;LUZ;-;-
202301081410;LUZ;-;-
202301081420;LUZ;-;-
202301081430;LUZ;-;-
202301081440;LUZ;-;-
202301081450;LUZ;-;-
202301081500;LUZ;-;-
202301081510;LUZ;-;-
202301081520;LUZ;-;-
202301081530;LUZ;-;-
202301081540;LUZ;-;-
202301081550;LUZ;-;-
202301081600;LUZ;-;-
202301081610;LUZ;-;-
202301081620;LUZ;-;-
202301081630;LUZ;-;-
202301081640;LUZ;-;-
202301081650;LUZ;-;-
202301081700;LUZ;-;-
202301081710;LUZ;-;-
202301081720;LUZ;-;-
202301081730;LUZ;-;-
202301081740;LUZ;-;-
202301081750;LUZ;-;-
202301081800;LUZ;-;-
202301081810;LUZ;-;-
202301081820;LUZ;-;-
202301081830;LUZ;-;-
202301081840;LUZ;-;-
202301081850;LUZ;-;-
202301081900;LUZ;-;-
202301081910;LUZ;-;-
202301081920;LUZ;-;-
202301081930;LUZ;-;-
202301081940;LUZ;-;-
202301081950;LUZ;-;-
202301082000;LUZ;-;-
202301082010;LUZ;-;-
202301082020;LUZ;-;-
202301082030;LUZ;-;-
202301082040;LUZ;-;-
202301082050;LUZ;-;-
202301082100;LUZ;-;-
202301082110;LUZ;-;-
202301082120;LUZ;-;-
202301082130;LUZ;-;-
202301082140;LUZ;-;-
202301082150;LUZ;-;-
202301082200;LUZ;-;-
202301082210;LUZ;-;-
202301082220;LUZ;-;-
202301082230;LUZ;-;-
202301082240;LUZ;-;-
202301082250;LUZ;-;-
202301082300;LUZ;-;-
202301082310;LUZ;-;-
202301082320;LUZ;-;-
202301082330;LUZ;-;-
202301082340;LUZ;-;-
202301082350;LUZ;-;-
202301090000;LUZ;-;-
202301090010;LUZ;-;-
202301090020;LUZ;-;-
202301090030;LUZ;-;-
202301090040;LUZ;-;-
202301090050;LUZ;-;-
202301090100;LUZ;-;-
202301090110;LUZ;-;-
202301090120;LUZ;-;-
202301090130;LUZ;-;-
202301090140;LUZ;-;-
202301090150;LUZ;-;-
202301090200;LUZ;-;-
202301090210;LUZ;-;-
202301090220;LUZ;-;-
202301090230;LUZ;-;-
202301090240;LUZ;-;-
202301090250;LUZ;-;-
202301090300;LUZ;-;-
202301090310;LUZ;-;-
202301090320;LUZ;-;-
202301090330;LUZ;-;-
202301090340;LUZ;-;-
202301090350;LUZ;-;-
202301090400;LUZ;-;-
202301090410;LUZ;-;-
202301090420;LUZ;-;-
202301090430;LUZ;-;-
202301090440;LUZ;-;-
202301090450;LUZ;-;-
202301090500;LUZ;-;-
202301090510;LUZ;-;-
202301090520;LUZ;-;-
202301090530;LUZ;-;-
202301090540;LUZ;-;-
202301090550;LUZ;-;-
202301090600;LUZ;-;-
202301090610;LUZ;-;-
202301090620;LUZ;-;-
202301090630;LUZ;-;-
202301090640;LUZ;-;-
202301090650;LUZ;-;-
202301090700;LUZ;-;-
202301090710;LUZ;-;-
202301090720;LUZ;-;-
202301090730;LUZ;-;-
202301090740;LUZ;-;-
202301090750;LUZ;-;-
202301090800;LUZ;-;-
202301090810;LUZ;-;-
202301090820;LUZ;-;-
202301090830;LUZ;-;-
202301090840;LUZ;-;-
202301090850;LUZ;-;-
202301090900;LUZ;-;-
202301090910;LUZ;-;-
202301090920;LUZ;-;-
202301090930;LUZ;-;-
202301090940;LUZ;-;-
202301090950;LUZ;-;-
202301091000;LUZ;-;-
202301091010;LUZ;-;-
202301091020;LUZ;-;-
202301091030;LUZ;-;-
202301091040;LUZ;-;-
202301091050;LUZ;-;-
202301091100;LUZ;-;-
202301091110;LUZ;-;-
202301091120;LUZ;-;-
202301091130;LUZ;-;-
202301091140;LUZ;-;-
202301091150;LUZ;-;-
202301091200;LUZ;-;-
202301091210;LUZ;-;-
202301091220;LUZ;-;-
202301091230;LUZ;-;-
202301091240;LUZ;-;-
202301091250;LUZ;-;-
202301091300;LUZ;-;-
202301091310;LUZ;-;-
202301091320;LUZ;-;-
202301091330;LUZ;-;-
202301091340;LUZ;-;-
202301091350;LUZ;-;-
202301091400;LUZ;-;-
202301091410;LUZ;-;-
202301091420;LUZ;-;-
202301091430;LUZ;-;-
202301091440;LUZ;-;-
202301091450;LUZ;-;-
202301091500;LUZ;-;-
202301091510;LUZ;-;-
202301091520;LUZ;-;-
202301091530;LUZ;-;-
202301091540;LUZ;-;-
202301091550;LUZ;-;-
202301091600;LUZ;-;-
202301091610;LUZ;-;-
202301091620;LUZ;-;-
202301091630;LUZ;-;-
202301091640;LUZ;-;-
202301091650;LUZ;-;-
202301091700;LUZ;-;-
202301091710;LUZ;-;-
202301091720;LUZ;-;-
202301091730;LUZ;-;-
202301091740;LUZ;-;-
202301091750;LUZ;-;-
202301091800;LUZ;-;-
202301091810;LUZ;-;-
202301091820;LUZ;-;-
202301091830;LUZ;-;-
202301091840;LUZ;-;-
202301091850;LUZ;-;-
202301091900;LUZ;-;-
202301091910;LUZ;-;-
202301091920;LUZ;-;-
202301091930;LUZ;-;-
202301091940;LUZ;-;-
202301091950;LUZ;-;-
202301092000;LUZ;-;-
202301092010;LUZ;-;-
202301092020;LUZ;-;-
202301092030;LUZ;-;-
202301092040;LUZ;-;-
202301092050;LUZ;-;-
202301092100;LUZ;-;-
202301092110;LUZ;-;-
202301092120;LUZ;-;-
202301092130;LUZ;-;-
202301092140;LUZ;-;-
202301092150;LUZ;-;-
202301092200;LUZ;-;-
202301092210;LUZ;-;-
202301092220;LUZ;-;-
202301092230;LUZ;-;-
202301092240;LUZ;-;-
202301092250;LUZ;-;-
202301092300;LUZ;-;-
202301092310;LUZ;-;-
202301092320;LUZ;-;-
202301092330;LUZ;-;-
202301092340;LUZ;-;-
202301092350;LUZ;-;-
202301100000;LUZ;-;-
202301100010;LUZ;-;-
202301100020;LUZ;-;-
202301100030;LUZ;-;-
202301100040;LUZ;-;-
202301100050;LUZ;-;-
202301100100;LUZ;-;-
202301100110;LUZ;-;-
202301100120;LUZ;-;-
202301100130;LUZ;-;-
202301100140;LUZ;-;-
202301100150;LUZ;-;-
202301100200;LUZ;-;-
202301100210;LUZ;-;-
202301100220;LUZ;-;-
202301100230;LUZ;-;-
202301100240;LUZ;-;-
202301100250;LUZ;-;-
202301100300;LUZ;-;-
202301100310;LUZ;-;-
202301100320;LUZ;-;-
202301100330;LUZ;-;-
202301100340;LUZ;-;-
202301100350;LUZ;-;-
202301100400;LUZ;-;-
202301100410;LUZ;-;-
202301100420;LUZ;-;-
202301100430;LUZ;-;-
202301100440;LUZ;-;-
202301100450;LUZ;-;-
202301100500;LUZ;-;-
202301100510;LUZ;-;-
202301100520;LUZ;-;-
202301100530;LUZ;-;-
202301100540;LUZ;-;-
202301100550;LUZ;-;-
202301100600;LUZ;-;-
202301100610;LUZ;-;-
202301100620;LUZ;-;-
202301100630;LUZ;-;-
202301100640;LUZ;-;-
202301100650;LUZ;-;-
202301100700;LUZ;-;-
202301100710;LUZ;-;-
202301100720;LUZ;-;-
202301100730;LUZ;-;-
202301100740;LUZ;-;-
202301100750;LUZ;-;-
202301100800;LUZ;-;-
202301100810;LUZ;-;-
202301100820;LUZ;-;-
202301100830;LUZ;-;-
202301100840;LUZ;-;-
202301100850;LUZ;-;-
202301100900;LUZ;-;-
202301100910;LUZ;-;-
202301100920;LUZ;-;-
202301100930;LUZ;-;-
202301100940;LUZ;-;-
202301100950;LUZ;-;-
202301101000;LUZ;-;-
202301101010;LUZ;-;-
202301101020;LUZ;-;-
202301101030;LUZ;-;-
202301101040;LUZ;-;-
202301101050;LUZ;-;-
202301101100;LUZ;-;-
202301101110;LUZ;-;-
202301101120;LUZ;-;-
202301101130;LUZ;-;-
202301101140;LUZ;-;-
202301101150;LUZ;-;-
202301101200;LUZ;-;-
202301101210;LUZ;-;-
202301101220;LUZ;-;-
202301101230;LUZ;-;-
202301101240;LUZ;-;-
202301101250;LUZ;-;-
202301101300;LUZ;-;-
202301101310;LUZ;-;-
202301101320;LUZ;-;-
202301101330;LUZ;-;-
202301101340;LUZ;-;-
202301101350;LUZ;-;-
202301101400;LUZ;-;-
202301101410;LUZ;-;-
202301101420;LUZ;-;-
202301101430;LUZ;-;-
202301101440;LUZ;-;-
202301101450;LUZ;-;-
202301101500;LUZ;-;-
202301101510;LUZ;-;-
202301101520;LUZ;-;-
202301101530;LUZ;-;-
202301101540;LUZ;-;-
202301101550;LUZ;-;-
202301101600;LUZ;-;-
202301101610;LUZ;-;-
202301101620;LUZ;-;-
202301101630;LUZ;-;-
202301101640;LUZ;-;-
202301101650;LUZ;-;-
202301101700;LUZ;-;-
202301101710;LUZ;-;-
202301101720;LUZ;-;-
202301101730;LUZ;-;-
202301101740;LUZ;-;-
202301101750;LUZ;-;-
202301101800;LUZ;-;-
202301101810;LUZ;-;-
202301101820;LUZ;-;-
202301101830;LUZ;-;-
202301101840;LUZ;-;-
202301101850;LUZ;-;-
202301101900;LUZ;-;-
202301101910;LUZ;-;-
202301101920;LUZ;-;-
202301101930;LUZ;-;-
202301101940;LUZ;-;-
202301101950;LUZ;-;-
202301102000;LUZ;-;-
202301102010;LUZ;-;-
202301102020;LUZ;-;-
202301102030;LUZ;-;-
202301102040;LUZ;-;-
202301102050;LUZ;-;-
202301102100;LUZ;-;-
202301102110;LUZ;-;-
202301102120;LUZ;-;-
202301102130;LUZ;-;-
202301102140;LUZ;-;-
202301102150;LUZ;-;-
202301102200;LUZ;-;-
202301102210;LUZ;-;-
202301102220;LUZ;-;-
202301102230;LUZ;-;-
202301102240;LUZ;-;-
202301102250;LUZ;-;-
202301102300;LUZ;-;-
202301102310;LUZ;-;-
202301102320;LUZ;-;-
202301102330;LUZ;-;-
202301102340;LUZ;-;-
202301102350;LUZ;-;-
202301110000;LUZ;-;-
202301110010;LUZ;-;-
202301110020;LUZ;-;-
202301110030;LUZ;-;-
202301110040;LUZ;-;-
202301110050;LUZ;-;-
202301110100;LUZ;-;-
202301110110;LUZ;-;-
202301110120;LUZ;-;-
202301110130;LUZ;-;-
202301110140;LUZ;-;-
202301110150;LUZ;-;-
202301110200;LUZ;-;-
202301110210;LUZ;-;-
202301110220;LUZ;-;-
202301110230;LUZ;-;-
202301110240;LUZ;-;-
202301110250;LUZ;-;-
202301110300;LUZ;-;-
202301110310;LUZ;-;-
202301110320;LUZ;-;-
202301110330;LUZ;-;-
202301110340;LUZ;-;-
202301110350;LUZ;-;-
202301110400;LUZ;-;-
202301110410;LUZ;-;-
202301110420;LUZ;-;-
202301110430;LUZ;-;-
202301110440;LUZ;-;-
202301110450;LUZ;-;-
202301110500;LUZ;-;-
202301110510;LUZ;-;-
202301110520;LUZ;-;-
202301110530;LUZ;-;-
202301110540;LUZ;-;-
202301110550;LUZ;-;-
202301110600;LUZ;-;-
202301110610;LUZ;-;-
202301110620;LUZ;-;-
202301110630;LUZ;-;-
202301110640;LUZ;-;-
202301110650;LUZ;-;-
202301110700;LUZ;-;-
202301110710;LUZ;-;-
202301110720;LUZ;-;-
202301110730;LUZ;-;-
202301110740;LUZ;-;-
202301110750;LUZ;-;-
202301110800;LUZ;-;-
202301110810;LUZ;-;-
202301110820;LUZ;-;-
202301110830;LUZ;-;-
202301110840;LUZ;-;-
202301110850;LUZ;-;-
202301110900;LUZ;-;-
202301110910;LUZ;-;-
202301110920;LUZ;-;-
202301110930;LUZ;-;-
202301110940;LUZ;-;-
202301110950;LUZ;-;-
202301111000;LUZ;-;-
202301111010;LUZ;-;-
202301111020;LUZ;-;-
202301111030;LUZ;-;-
202301111040;LUZ;-;-
202301111050;LUZ;-;-
202301111100;LUZ;-;-
202301111110;LUZ;-;-
202301111120;LUZ;-;-
202301111130;LUZ;-;-
202301111140;LUZ;-;-
202301111150;LUZ;-;-
202301111200;LUZ;-;-
202301111210;LUZ;-;-
202301111220;LUZ;-;-
202301111230;LUZ;-;-
202301111240;LUZ;-;-
202301111250;LUZ;-;-
202301111300;LUZ;-;-
202301111310;LUZ;-;-
202301111320;LUZ;-;-
202301111330;LUZ;-;-
202301111340;LUZ;-;-
202301111350;LUZ;-;-
202301111400;LUZ;-;-
202301111410;LUZ;-;-
202301111420;LUZ;-;-
202301111430;LUZ;-;-
202301111440;LUZ;-;-
202301111450;LUZ;-;-
202301111500;LUZ;-;-
202301111510;LUZ;-;-
202301111520;LUZ;-;-
202301111530;LUZ;-;-
202301111540;LUZ;-;-
202301111550;LUZ;-;-
202301111600;LUZ;-;-
202301111610;LUZ;-;-
202301111620;LUZ;-;-
202301111630;LUZ;-;-
202301111640;LUZ;-;-
202301111650;LUZ;-;-
202301111700;LUZ;-;-
202301111710;LUZ;-;-
202301111720;LUZ;-;-
202301111730;LUZ;-;-
202301111740;LUZ;-;-
202301111750;LUZ;-;-
202301111800;LUZ;-;-
202301111810;LUZ;-;-
202301111820;LUZ;-;-
202301111830;LUZ;-;-
202301111840;LUZ;-;-
202301111850;LUZ;-;-
202301111900;LUZ;-;-
202301111910;LUZ;-;-
202301111920;LUZ;-;-
202301111930;LUZ;-;-
202301111940;LUZ;-;-
202301111950;LUZ;-;-
202301112000;LUZ;-;-
202301112010;LUZ;-;-
202301112020;LUZ;-;-
202301112030;LUZ;-;-
202301112040;LUZ;-;-
202301112050;LUZ;-;-
202301112100;LUZ;-;-
202301112110;LUZ;-;-
202301112120;LUZ;-;-
202301112130;LUZ;-;-
202301112140;LUZ;-;-
202301112150;LUZ;-;-
202301112200;LUZ;-;-
202301112210;LUZ;-;-
202301112220;LUZ;-;-
202301112230;LUZ;-;-
202301112240;LUZ;-;-
202301112250;LUZ;-;-
202301112300;LUZ;-;-
202301112310;LUZ;-;-
202301112320;LUZ;-;-
202301112330;LUZ;-;-
202301112340;LUZ;-;-
202301112350;LUZ;-;-
202301120000;LUZ;-;-
202301120010;LUZ;-;-
202301120020;LUZ;-;-
202301120030;LUZ;-;-
202301120040;LUZ;-;-
202301120050;LUZ;-;-
202301120100;LUZ;-;-
202301120110;LUZ;-;-
202301120120;LUZ;-;-
202301120130;LUZ;-;-
202301120140;LUZ;-;-
202301120150;LUZ;-;-
202301120200;LUZ;-;-
202301120210;LUZ;-;-
202301120220;LUZ;-;-
202301120230;LUZ;-;-
202301120240;LUZ;-;-
202301120250;LUZ;-;-
202301120300;LUZ;-;-
202301120310;LUZ;-;-
202301120320;LUZ;-;-
202301120330;LUZ;-;-
202301120340;LUZ;-;-
202301120350;LUZ;-;-
202301120400;LUZ;-;-
202301120410;LUZ;-;-
202301120420;LUZ;-;-
202301120430;LUZ;-;-
202301120440;LUZ;-;-
202301120450;LUZ;-;-
202301120500;LUZ;-;-
202301120510;LUZ;-;-
202301120520;LUZ;-;-
202301120530;LUZ;-;-
202301120540;LUZ;-;-
202301120550;LUZ;-;-
202301120600;LUZ;-;-
202301120610;LUZ;-;-
202301120620;LUZ;-;-
202301120630;LUZ;-;-
202301120640;LUZ;-;-
202301120650;LUZ;-;-
202301120700;LUZ;-;-
202301120710;LUZ;-;-
202301120720;LUZ;-;-
202301120730;LUZ;-;-
202301120740;LUZ;-;-
202301120750;LUZ;-;-
202301120800;LUZ;-;-
202301120810;LUZ;-;-
202301120820;LUZ;-;-
202301120830;LUZ;-;-
202301120840;LUZ;-;-
202301120850;LUZ;-;-
202301120900;LUZ;-;-
202301120910;LUZ;-;-
202301120920;LUZ;-;-
202301120930;LUZ;-;-
202301120940;LUZ;-;-
202301120950;LUZ;-;-
202301121000;LUZ;-;-
202301121010;LUZ;-;-
202301121020;LUZ;-;-
202301121030;LUZ;-;-
202301121040;LUZ;-;-
202301121050;LUZ;-;-
202301121100;LUZ;-;-
202301121110;LUZ;-;-
202301121120;LUZ;-;-
202301121130;LUZ;-;-
202301121140;LUZ;-;-
202301121150;LUZ;-;-
202301121200;LUZ;-;-
202301121210;LUZ;-;-
202301121220;LUZ;-;-
202301121230;LUZ;-;-
202301121240;LUZ;-;-
202301121250;LUZ;-;-
202301121300;LUZ;-;-
202301121310;LUZ;-;-
202301121320;LUZ;-;-
202301121330;LUZ;-;-
202301121340;LUZ;-;-
202301121350;LUZ;-;-
202301121400;LUZ;-;-
202301121410;LUZ;-;-
202301121420;LUZ;-;-
202301121430;LUZ;-;-
202301121440;LUZ;-;-
202301121450;LUZ;-;-
202301121500;LUZ;-;-
202301121510;LUZ;-;-
202301121520;LUZ;-;-
202301121530;LUZ;-;-
202301121540;LUZ;-;-
202301121550;LUZ;-;-
202301121600;LUZ;-;-
202301121610;LUZ;-;-
202301121620;LUZ;-;-
202301121630;LUZ;-;-
202301121640;LUZ;-;-
202301121650;LUZ;-;-
202301121700;LUZ;-;-
202301121710;LUZ;-;-
202301121720;LUZ;-;-
202301121730;LUZ;-;-
202301121740;LUZ;-;-
202301121750;LUZ;-;-
202301121800;LUZ;-;-
202301121810;LUZ;-;-
202301121820;LUZ;-;-
202301121830;LUZ;-;-
202301121840;LUZ;-;-
202301121850;LUZ;-;-
202301121900;LUZ;-;-
202301121910;LUZ;-;-
202301121920;LUZ;-;-
202301121930;LUZ;-;-
202301121940;LUZ;-;-
202301121950;LUZ;-;-
202301122000;LUZ;-;-
202301122010;LUZ;-;-
202301122020;LUZ;-;-
202301122030;LUZ;-;-
202301122040;LUZ;-;-
202301122050;LUZ;-;-
202301122100;LUZ;-;-
202301122110;LUZ;-;-
202301122120;LUZ;-;-
202301122130;LUZ;-;-
202301122140;LUZ;-;-
202301122150;LUZ;-;-
202301122200;LUZ;-;-
202301122210;LUZ;-;-
202301122220;LUZ;-;-
202301122230;LUZ;-;-
202301122240;LUZ;-;-
202301122250;LUZ;-;-
202301122300;LUZ;-;-
202301122310;LUZ;-;-
202301122320;LUZ;-;-
202301122330;LUZ;-;-
202301122340;LUZ;-;-
202301122350;LUZ;-;-
202301130000;LUZ;-;-
202301130010;LUZ;-;-
202301130020;LUZ;-;-
202301130030;LUZ;-;-
202301130040;LUZ;-;-
202301130050;LUZ;-;-
202301130100;LUZ;-;-
202301130110;LUZ;-;-
202301130120;LUZ;-;-
202301130130;LUZ;-;-
202301130140;LUZ;-;-
202301130150;LUZ;-;-
202301130200;LUZ;-;-
202301130210;LUZ;-;-
202301130220;LUZ;-;-
202301130230;LUZ;-;-
202301130240;LUZ;-;-
202301130250;LUZ;-;-
202301130300;LUZ;-;-
202301130310;LUZ;-;-
202301130320;LUZ;-;-
202301130330;LUZ;-;-
202301130340;LUZ;-;-
202301130350;LUZ;-;-
202301130400;LUZ;-;-
202301130410;LUZ;-;-
202301130420;LUZ;-;-
202301130430;LUZ;-;-
202301130440;LUZ;-;-
202301130450;LUZ;-;-
202301130500;LUZ;-;-
202301130510;LUZ;-;-
202301130520;LUZ;-;-
202301130530;LUZ;-;-
202301130540;LUZ;-;-
202301130550;LUZ;-;-
202301130600;LUZ;-;-
202301130610;LUZ;-;-
202301130620;LUZ;-;-
202301130630;LUZ;-;-
202301130640;LUZ;-;-
202301130650;LUZ;-;-
202301130700;LUZ;-;-
202301130710;LUZ;-;-
202301130720;LUZ;-;-
202301130730;LUZ;-;-
202301130740;LUZ;-;-
202301130750;LUZ;-;-
202301130800;LUZ;-;-
202301130810;LUZ;-;-
202301130820;LUZ;-;-
202301130830;LUZ;-;-
202301130840;LUZ;-;-
202301130850;LUZ;-;-
202301130900;LUZ;-;-
202301130910;LUZ;-;-
202301130920;LUZ;-;-
202301130930;LUZ;-;-
202301130940;LUZ;-;-
202301130950;LUZ;-;-
202301131000;LUZ;-;-
202301131010;LUZ;-;-
202301131020;LUZ;-;-
202301131030;LUZ;-;-
202301131040;LUZ;-;-
202301131050;LUZ;-;-
202301131100;LUZ;-;-
202301131110;LUZ;-;-
202301131120;LUZ;-;-
202301131130;LUZ;-;-
202301131140;LUZ;-;-
202301131150;LUZ;-;-
202301131200;LUZ;-;-
202301131210;LUZ;-;-
202301131220;LUZ;-;-
202301131230;LUZ;-;-
202301131240;LUZ;-;-
202301131250;LUZ;-;-
202301131300;LUZ;-;-
202301131310;LUZ;-;-
202301131320;LUZ;-;-
202301131330;LUZ;-;-
202301131340;LUZ;-;-
202301131350;LUZ;-;-
202301131400;LUZ;-;-
202301131410;LUZ;-;-
202301131420;LUZ;-;-
202301131430;LUZ;-;-
202301131440;LUZ;-;-
202301131450;LUZ;-;-
202301131500;LUZ;-;-
202301131510;LUZ;-;-
202301131520;LUZ;-;-
202301131530;LUZ;-;-
202301131540;LUZ;-;-
202301131550;LUZ;-;-
202301131600;LUZ;-;-
202301131610;LUZ;-;-
202301131620;LUZ;-;-
202301131630;LUZ;-;-
202301131640;LUZ;-;-
202301131650;LUZ;-;-
202301131700;LUZ;-;-
202301131710;LUZ;-;-
202301131720;LUZ;-;-
202301131730;LUZ;-;-
202301131740;LUZ;-;-
202301131750;LUZ;-;-
202301131800;LUZ;-;-
202301131810;LUZ;-;-
202301131820;LUZ;-;-
202301131830;LUZ;-;-
202301131840;LUZ;-;-
202301131850;LUZ;-;-
202301131900;LUZ;-;-
202301131910;LUZ;-;-
202301131920;LUZ;-;-
202301131930;LUZ;-;-
202301131940;LUZ;-;-
202301131950;LUZ;-;-
202301132000;LUZ;-;-
202301132010;LUZ;-;-
202301132020;LUZ;-;-
202301132030;LUZ;-;-
202301132040;LUZ;-;-
202301132050;LUZ;-;-
202301132100;LUZ;-;-
202301132110;LUZ;-;-
202301132120;LUZ;-;-
202301132130;LUZ;-;-
202301132140;LUZ;-;-
202301132150;LUZ;-;-
202301132200;LUZ;-;-
202301132210;LUZ;-;-
202301132220;LUZ;-;-
202301132230;LUZ;-;-
202301132240;LUZ;-;-
202301132250;LUZ;-;-
202301132300;LUZ;-;-
202301132310;LUZ;-;-
202301132320;LUZ;-;-
202301132330;LUZ;-;-
202301132340;LUZ;-;-
202301132350;LUZ;-;-
202301140000;LUZ;-;-
202301140010;LUZ;-;-
202301140020;LUZ;-;-
202301140030;LUZ;-;-
202301140040;LUZ;-;-
202301140050;LUZ;-;-
202301140100;LUZ;-;-
202301140110;LUZ;-;-
202301140120;LUZ;-;-
202301140130;LUZ;-;-
202301140140;LUZ;-;-
202301140150;LUZ;-;-
202301140200;LUZ;-;-
202301140210;LUZ;-;-
202301140220;LUZ;-;-
202301140230;LUZ;-;-
202301140240;LUZ;-;-
202301140250;LUZ;-;-
202301140300;LUZ;-;-
202301140310;LUZ;-;-
202301140320;LUZ;-;-
202301140330;LUZ;-;-
202301140340;LUZ;-;-
202301140350;LUZ;-;-
202301140400;LUZ;-;-
202301140410;LUZ;-;-
202301140420;LUZ;-;-
202301140430;LUZ;-;-
202301140440;LUZ;-;-
202301140450;LUZ;-;-
202301140500;LUZ;-;-
202301140510;LUZ;-;-
202301140520;LUZ;-;-
202301140530;LUZ;-;-
202301140540;LUZ;-;-
202301140550;LUZ;-;-
202301140600;LUZ;-;-
202301140610;LUZ;-;-
202301140620;LUZ;-;-
202301140630;LUZ;-;-
202301140640;LUZ;-;-
202301140650;LUZ;-;-
202301140700;LUZ;-;-
202301140710;LUZ;-;-
202301140720;LUZ;-;-
202301140730;LUZ;-;-
202301140740;LUZ;-;-
202301140750;LUZ;-;-
202301140800;LUZ;-;-
202301140810;LUZ;-;-
202301140820;LUZ;-;-
202301140830;LUZ;-;-
202301140840;LUZ;-;-
202301140850;LUZ;-;-
202301140900;LUZ;-;-
202301140910;LUZ;-;-
202301140920;LUZ;-;-
202301140930;LUZ;-;-
202301140940;LUZ;-;-
202301140950;LUZ;-;-
202301141000;LUZ;-;-
202301141010;LUZ;-;-
202301141020;LUZ;-;-
202301141030;LUZ;-;-
202301141040;LUZ;-;-
202301141050;LUZ;-;-
202301141100;LUZ;-;-
202301141110;LUZ;-;-
202301141120;LUZ;-;-
202301141130;LUZ;-;-
202301141140;LUZ;-;-
202301141150;LUZ;-;-
202301141200;LUZ;-;-
202301141210;LUZ;-;-
202301141220;LUZ;-;-
202301141230;LUZ;-;-
202301141240;LUZ;-;-
202301141250;LUZ;-;-
202301141300;LUZ;-;-
202301141310;LUZ;-;-
202301141320;LUZ;-;-
202301141330;LUZ;-;-
202301141340;LUZ;-;-
202301141350;LUZ;-;-
202301141400;LUZ;-;-
202301141410;LUZ;-;-
202301141420;LUZ;-;-
202301141430;LUZ;-;-
202301141440;LUZ;-;-
202301141450;LUZ;-;-
202301141500;LUZ;-;-
202301141510;LUZ;-;-
202301141520;LUZ;-;-
202301141530;LUZ;-;-
202301141540;LUZ;-;-
202301141550;LUZ;-;-
202301141600;LUZ;-;-
202301141610;LUZ;-;-
202301141620;LUZ;-;-
202301141630;LUZ;-;-
202301141640;LUZ;-;-
202301141650;LUZ;-;-
202301141700;LUZ;-;-
202301141710;LUZ;-;-
202301141720;LUZ;-;-
202301141730;LUZ;-;-
202301141740;LUZ;-;-
202301141750;LUZ;-;-
202301141800;LUZ;-;-
202301141810;LUZ;-;-
202301141820;LUZ;-;-
202301141830;LUZ;-;-
202301141840;LUZ;-;-
202301141850;LUZ;-;-
202301141900;LUZ;-;-
202301141910;LUZ;-;-
202301141920;LUZ;-;-
202301141930;LUZ;-;-
202301141940;LUZ;-;-
202301141950;LUZ;-;-
202301142000;LUZ;-;-
202301142010;LUZ;-;-
202301142020;LUZ;-;-
